id,title
1524,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fitness Equipment > Skipping Ropes 
1525,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fitness Equipment > Weight Training 
1526,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Yoga & Pilates 
1527,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Yoga & Pilates > Others 
1528,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Yoga & Pilates > Resistance Bands 
1529,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Yoga & Pilates > Yoga Blocks, Rings & Foam Rollers "
1530,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Yoga & Pilates > Yoga Mats 
1531,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boating 
1532,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving 
1533,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Others 
1534,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Life Jackets 
1535,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Flippers 
1536,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Diving Masks 
1537,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Diving Flashlights 
1538,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Swimming Boards 
1539,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Swimming Goggles 
1540,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Swimming & Diving > Swimming Caps 
1541,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Ice Skating & Winter Sports 
1542,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Surfing & Wakeboarding 
1543,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Billiards 
1544,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Rugby 
1545,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Squash 
1546,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Baseball & Softball 
1547,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Golf 
1548,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Golf > Others 
1549,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Golf > Golf Bags & Organizers 
1550,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Golf > Gears &Training Equipment 
1551,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Golf > Golf Clubs 
1552,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Golf > Golf Balls 
1553,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boxing & Martial Arts 
1554,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boxing & Martial Arts > Others 
1555,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boxing & Martial Arts > Gloves, Wraps & Helmets "
1556,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boxing & Martial Arts > Martial Arts Belts 
1557,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boxing & Martial Arts > Punching Bags & Paddings 
1558,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Table Tennis 
1559,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Table Tennis > Others 
1560,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Table Tennis > Table Tennis Nets 
1561,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Table Tennis > Table Tennis Bats 
1562,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Table Tennis > Table Tennis Balls 
1563,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Tennis 
1564,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Tennis > Others 
1565,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Tennis > Tennis Nets 
1566,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Tennis > Tennis Balls 
1567,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Tennis > Tennis Rackets 
1568,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Badminton 
1569,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Badminton > Others 
1570,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Badminton > Badminton Nets 
1571,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Badminton > Shuttlecocks 
1572,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Badminton > Badminton Rackets 
1573,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Volleyball 
1574,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Volleyball > Others 
1575,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Volleyball > Volley Nets 
1576,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Volleyball > Volley Balls 
1577,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Basketball 
1578,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Basketball > Others 
1579,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Basketball > Basketball Rings 
1580,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Basketball > Basket Balls 
1581,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Soccer, Futsal & Sepak Takraw "
1582,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Soccer, Futsal & Sepak Takraw > Others "
1583,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Soccer, Futsal & Sepak Takraw > Goal Posts & Nets "
1584,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Soccer, Futsal & Sepak Takraw > Goalkeeper Gloves & Shin Guards "
1585,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Soccer, Futsal & Sepak Takraw > Balls "
1586,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Archery 
1587,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Archery > Others 
1588,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Archery > Arrows 
1589,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Archery > Bows 
1590,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boardsports 
1591,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boardsports > Others 
1592,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boardsports > Helmets & Protective Gears 
1593,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boardsports > Segways & Hoverboards 
1594,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boardsports > Scooters & Unicycles 
1595,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Boardsports > Skateboards & Roller Blades 
1596,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Rock Climbing 
1597,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking 
1598,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Others 
1599,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Picnic Mats & Baskets 
1600,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Hiking Sticks 
1601,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Hammocks 
1602,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Camping Knives & Survival Kits 
1603,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Compasses 
1604,"Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Binoculars, Monoculars & Telescopes "
1605,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Sleeping Bags 
1606,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Tents & Tent Accessories 
1607,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Camping Lamps & Flashlights 
1608,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Camping & Hiking > Camping Cookware 
1609,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Cycling 
1610,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Cycling > Others 
1611,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Cycling > Cycling Helmets 
1612,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Cycling > Bicycle Parts & Accessories 
1613,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Cycling > Bicycles 
1614,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing 
1615,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Others 
1616,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Fishing Nets 
1617,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Fishing Bags 
1618,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Lures & Baits 
1619,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Fishing Lines 
1620,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Fish Finders 
1621,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Fishing Rods & Reels 
1622,Sports & Outdoors > Sports & Outdoor Recreation Equipments > Fishing > Fishing Hooks 
1623,Stationery
1624,Stationery > Others 
1625,Stationery > Letters & Envelopes 
1626,Stationery > Letters & Envelopes > Others 
1627,Stationery > Letters & Envelopes > Postage Stamps & Duty Stamps 
1628,Stationery > Letters & Envelopes > Post Cards 
1629,Stationery > Letters & Envelopes > Envelopes & Angpao 
1630,Stationery > Notebooks & Papers 
1631,Stationery > Notebooks & Papers > Others 
1632,Stationery > Notebooks & Papers > Labels & Stickers 
1633,Stationery > Notebooks & Papers > Notebooks & Notepads 
1634,Stationery > Notebooks & Papers > Art Paper & Boards 
1635,Stationery > Notebooks & Papers > Memo & Sticky Notes 
1636,Stationery > Notebooks & Papers > Loose Leaf 
1637,Stationery > Notebooks & Papers > Printing & Photocopy Paper 
1638,Stationery > Notebooks & Papers > Thermal Paper & Continuous Paper 
1639,Stationery > Notebooks & Papers > Book Covers 
1640,Stationery > Notebooks & Papers > Bookmarks 
1641,Stationery > Art Supplies 
1642,Stationery > Art Supplies > Others 
1643,Stationery > Art Supplies > Sketch Books 
1644,Stationery > Art Supplies > Canvases & Easels 
1645,Stationery > Art Supplies > Paint Palettes 
1646,Stationery > Art Supplies > Paint Brushes 
1647,Stationery > Art Supplies > Acrylic Paint 
1648,Stationery > Art Supplies > Oil Paint 
1649,Stationery > Art Supplies > Water & Poster Colours 
1650,Stationery > Art Supplies > Crayons & Pastels 
1651,Stationery > Art Supplies > Color Pencils 
1652,Stationery > School & Office Equipment 
1653,Stationery > School & Office Equipment > Others 
1654,Stationery > School & Office Equipment > Pencil Cases 
1655,Stationery > School & Office Equipment > Sharpeners 
1656,"Stationery > School & Office Equipment > Rulers, Protractors & Stencils "
1657,"Stationery > School & Office Equipment > Folders, Paper Organizers & Accessories "
1658,Stationery > School & Office Equipment > Calendars 
1659,Stationery > School & Office Equipment > Staplers & Staples 
1660,Stationery > School & Office Equipment > Ink Stamps & Pads 
1661,Stationery > School & Office Equipment > Scissors 
1662,Stationery > School & Office Equipment > Hole Punchers 
1663,"Stationery > School & Office Equipment > Clips, Pins & Tacks "
1664,Stationery > School & Office Equipment > Lanyards & Name Tags 
1665,Stationery > School & Office Equipment > Label Printers 
1666,Stationery > School & Office Equipment > Glues 
1667,Stationery > School & Office Equipment > Strings & Tapes 
1668,Stationery > School & Office Equipment > Pen Knives & Paper Cutters 
1669,Stationery > School & Office Equipment > Calculators 
1670,Stationery > School & Office Equipment > Writing Boards & Board Stands 
1671,Stationery > Writing & Correction 
1672,Stationery > Writing & Correction > Others 
1673,Stationery > Writing & Correction > Highlighters 
1674,Stationery > Writing & Correction > Markers 
1675,Stationery > Writing & Correction > Eraser & Correction Supplies 
1676,Stationery > Writing & Correction > Pencils 
1677,Stationery > Writing & Correction > Pens & Inks 
1678,Stationery > Gift & Wrapping 
1679,Stationery > Gift & Wrapping > Others 
1680,Stationery > Gift & Wrapping > Carton Boxes 
1681,Stationery > Gift & Wrapping > Bubble Wraps 
1682,Stationery > Gift & Wrapping > Ribbons 
1683,Stationery > Gift & Wrapping > Gift Bags 
1684,Stationery > Gift & Wrapping > Gift Boxes 
1685,Stationery > Gift & Wrapping > Gift Wrappers 
1686,Hobbies & Collections
1687,Hobbies & Collections > Others 
1688,Hobbies & Collections > Needlework 
1689,Hobbies & Collections > Photo Albums 
1690,Hobbies & Collections > Vinyl Records 
1691,Hobbies & Collections > Musical Instruments & Accessories 
1692,Hobbies & Collections > Musical Instruments & Accessories > String Instruments 
1693,Hobbies & Collections > Musical Instruments & Accessories > String Instruments > Others 
1694,Hobbies & Collections > Musical Instruments & Accessories > String Instruments > Guitars & Bass Guitars 
1695,Hobbies & Collections > Musical Instruments & Accessories > String Instruments > Ukuleles 
1696,Hobbies & Collections > Musical Instruments & Accessories > Others 
1697,Hobbies & Collections > Musical Instruments & Accessories > Music Accessories 
1698,Hobbies & Collections > Musical Instruments & Accessories > Wind Instruments 
1699,Hobbies & Collections > Musical Instruments & Accessories > Percussion Instruments 
1700,Hobbies & Collections > Musical Instruments & Accessories > Keyboards & Pianos 
1701,"Hobbies & Collections > CD, DVD & Bluray "
1702,Hobbies & Collections > Toys & Games 
1703,Hobbies & Collections > Toys & Games > Others 
1704,Hobbies & Collections > Toys & Games > Capsule Toys 
1705,Hobbies & Collections > Toys & Games > Remote Control Toys & Accessories 
1706,Hobbies & Collections > Toys & Games > Yo-yos 
1707,Hobbies & Collections > Toys & Games > Kendamas 
1708,Hobbies & Collections > Toys & Games > Spinning Tops 
1709,Hobbies & Collections > Toys & Games > Rubik's Cubes 
1710,Hobbies & Collections > Toys & Games > Prank Toys 
1711,Hobbies & Collections > Toys & Games > Magic Toys 
1712,"Hobbies & Collections > Toys & Games > Dice, Board & Card Games "
1713,Hobbies & Collections > Souvenirs 
1714,Hobbies & Collections > Souvenirs > Others 
1715,Hobbies & Collections > Souvenirs > Fridge Magnets 
1716,Hobbies & Collections > Souvenirs > Coin Banks 
1717,Hobbies & Collections > Souvenirs > Keychains 
1718,Hobbies & Collections > Souvenirs > Hand Fans 
1719,Hobbies & Collections > Collectible Items 
1720,Hobbies & Collections > Collectible Items > Others 
1721,Hobbies & Collections > Collectible Items > Coins 
1722,Hobbies & Collections > Collectible Items > Anime & Manga Collectibles 
1723,Hobbies & Collections > Collectible Items > Sports Collectibles 
1724,Hobbies & Collections > Collectible Items > Idol Collectibles 
1725,Hobbies & Collections > Collectible Items > Stones & Minerals 
1726,Hobbies & Collections > Collectible Items > Vehicle Models & Diecast 
1727,Hobbies & Collections > Collectible Items > Mecha Models & Diecast 
1728,Hobbies & Collections > Collectible Items > Statues & Sculptures 
1729,Hobbies & Collections > Collectible Items > Action Figurines 
1730,Automobiles
1731,Automobiles > Automotive Services & Installations 
1732,Automobiles > Others 
1733,Automobiles > Automotive Keychains & Key Covers 
1734,Automobiles > Automotive Oils & Lubes 
1735,Automobiles > Automotive Oils & Lubes > Others 
1736,Automobiles > Automotive Oils & Lubes > Automotive Fluids 
1737,Automobiles > Automotive Oils & Lubes > Automotive Fluids > Others 
1738,Automobiles > Automotive Oils & Lubes > Automotive Fluids > Transmissions Fluids 
1739,Automobiles > Automotive Oils & Lubes > Automotive Fluids > Brake Fluids 
1740,Automobiles > Automotive Oils & Lubes > Antifreezes & Coolants 
1741,Automobiles > Automotive Oils & Lubes > Greases & Lubricants 
1742,Automobiles > Automotive Oils & Lubes > Fuel Additives & Savers 
1743,Automobiles > Automotive Oils & Lubes > Oils 
1744,Automobiles > Automotive Care 
1745,Automobiles > Automotive Care > Others 
1746,"Automobiles > Automotive Care > Polish, Coating & Sealants "
1747,Automobiles > Automotive Care > Tire & Wheel Care 
1748,Automobiles > Automotive Care > Interior Care 
1749,Automobiles > Automotive Care > Glass Care & Water Repellents 
1750,Automobiles > Automotive Care > Wash & Waxes 
1751,Automobiles > Automotive Tools 
1752,Automobiles > Automotive Tools > Others 
1753,Automobiles > Automotive Tools > Tire Pressure Detectors 
1754,"Automobiles > Automotive Tools > Test, Diagnostic & Repair Tools "
1755,Automobiles > Automobile Spare Parts 
1756,Automobiles > Automobile Spare Parts > Others 
1757,Automobiles > Automobile Spare Parts > Fuel System 
1758,Automobiles > Automobile Spare Parts > Electronics 
1759,Automobiles > Automobile Spare Parts > Electronics > Others 
1760,Automobiles > Automobile Spare Parts > Electronics > Lighting 
1761,Automobiles > Automobile Spare Parts > Electronics > Batteries & Accessories 
1762,Automobiles > Automobile Spare Parts > Electronics > Ignition 
1763,Automobiles > Automobile Spare Parts > Electronics > Ignition > Others 
1764,Automobiles > Automobile Spare Parts > Electronics > Ignition > Spark Plugs 
1765,Automobiles > Automobile Spare Parts > Electronics > Ignition > Ignition Coils 
1766,"Automobiles > Automobile Spare Parts > Belts, Hoses & Pulleys "
1767,Automobiles > Automobile Spare Parts > Brake System 
1768,Automobiles > Automobile Spare Parts > Engine Parts 
1769,Automobiles > Automobile Spare Parts > Engine Parts > Others 
1770,Automobiles > Automobile Spare Parts > Engine Parts > Oil Filters 
1771,Automobiles > Automobile Spare Parts > Engine Parts > Air Filters 
1772,Automobiles > Automobile Spare Parts > Engine Parts > Pistons 
1773,Automobiles > Automobile Spare Parts > Bearing & Seals 
1774,"Automobiles > Automobile Spare Parts > Drivetrain, Transmission & Clutches "
1775,"Automobiles > Automobile Spare Parts > Radiators, Engine Cooling & Climate Control "
1776,"Automobiles > Automobile Spare Parts > Shocks, Struts & Suspension "
1777,Automobiles > Automobile Spare Parts > Tires & Accessories 
1778,"Automobiles > Automobile Spare Parts > Wheels, Rims & Accessories "
1779,Automobiles > Automobile Spare Parts > Exhaust & Emissions 
1780,Automobiles > Automobile Spare Parts > Windshield Wipers & Washers 
1781,"Automobiles > Automobile Spare Parts > Body, Frame & Bumpers "
1782,Automobiles > Automobile Exterior Accessories 
1783,Automobiles > Automobile Exterior Accessories > Others 
1784,Automobiles > Automobile Exterior Accessories > License Plate Accessories 
1785,Automobiles > Automobile Exterior Accessories > Mirrors & Accessories 
1786,Automobiles > Automobile Exterior Accessories > Horns & Accessories 
1787,Automobiles > Automobile Exterior Accessories > Gutters 
1788,Automobiles > Automobile Exterior Accessories > Sill Plates 
1789,Automobiles > Automobile Exterior Accessories > Mud Flaps & Splash Guards 
1790,"Automobiles > Automobile Exterior Accessories > Stickers, Logos & Emblems "
1791,Automobiles > Automobile Exterior Accessories > Covers 
1792,Automobiles > Automobile Exterior Accessories > Antennas 
1793,Automobiles > Automobile Exterior Accessories > Garnish 
1794,Automobiles > Automobile Interior Accessories 
1795,Automobiles > Automobile Interior Accessories > Others 
1796,"Automobiles > Automobile Interior Accessories > HUD, Speedometers & Gauges "
1797,Automobiles > Automobile Interior Accessories > Camcorders & Parking Cameras 
1798,Automobiles > Automobile Interior Accessories > Locks & Security 
1799,Automobiles > Automobile Interior Accessories > Sun Shields & Dash Covers 
1800,Automobiles > Automobile Interior Accessories > Pedals & Gear Sticks 
1801,"Automobiles > Automobile Interior Accessories > USB Chargers, FM & Bluetooth Transmitters "
1802,Automobiles > Automobile Interior Accessories > Phone Holders 
1803,Automobiles > Automobile Interior Accessories > Seats & Seat Covers 
1804,Automobiles > Automobile Interior Accessories > Steering Wheels & Covers 
1805,Automobiles > Automobile Interior Accessories > Car Mattresses 
1806,Automobiles > Automobile Interior Accessories > Seat Headrests & Back Supports 
1807,Automobiles > Automobile Interior Accessories > Carpets & Mats 
1808,"Automobiles > Automobile Interior Accessories > Perfumes, Air Fresheners & Purifiers "
1809,Automobiles > Automobile Interior Accessories > Organizers & Compartments 
1810,"Automobiles > Automobile Interior Accessories > Amplifiers, Speakers & Subwoofers "
1811,Automobiles > Automobile Interior Accessories > Navigation & AV Receivers 
1812,Automobiles > Automobiles 
1813,Motorcycles
1814,Motorcycles > Others 
1815,Motorcycles > Motorcycle Helmets & Accessories 
1816,Motorcycles > Motorcycle Spare Parts 
1817,Motorcycles > Motorcycle Spare Parts > Others 
1818,Motorcycles > Motorcycle Spare Parts > Lighting 
1819,Motorcycles > Motorcycle Spare Parts > Tires & Accessories 
1820,"Motorcycles > Motorcycle Spare Parts > Wheels, Rims & Accessories "
1821,Motorcycles > Motorcycle Spare Parts > Exhaust & Emissions 
1822,Motorcycles > Motorcycle Spare Parts > Body & Frame 
1823,Motorcycles > Motorcycle Spare Parts > Cables & Tubes 
1824,Motorcycles > Motorcycle Spare Parts > Horns & Accessories 
1825,Motorcycles > Motorcycle Spare Parts > Batteries & Accessories 
1826,"Motorcycles > Motorcycle Spare Parts > Drivetrain, Transmission & Clutches "
1827,"Motorcycles > Motorcycle Spare Parts > Drivetrain, Transmission & Clutches > Others "
1828,"Motorcycles > Motorcycle Spare Parts > Drivetrain, Transmission & Clutches > Bearings "
1829,"Motorcycles > Motorcycle Spare Parts > Drivetrain, Transmission & Clutches > Clutches "
1830,"Motorcycles > Motorcycle Spare Parts > Drivetrain, Transmission & Clutches > Chains & Gears "
1831,"Motorcycles > Motorcycle Spare Parts > Shocks, Struts & Suspension "
1832,Motorcycles > Motorcycle Spare Parts > Brake System 
1833,Motorcycles > Motorcycle Spare Parts > Fuel System 
1834,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts 
1835,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > Others 
1836,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > Air Filters 
1837,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > V-Belts 
1838,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > Ignition Coils 
1839,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > Spark Plugs 
1840,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > CDI & ECU 
1841,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > Pistons 
1842,Motorcycles > Motorcycle Spare Parts > Ignition & Engine Parts > Radiators 
1843,Motorcycles > Motorcycle Accessories 
1844,Motorcycles > Motorcycle Accessories > Others 
1845,Motorcycles > Motorcycle Accessories > Mud Flaps & Splash Guards 
1846,Motorcycles > Motorcycle Accessories > Phone Holders 
1847,Motorcycles > Motorcycle Accessories > Boxes & Cases 
1848,Motorcycles > Motorcycle Accessories > Locks & Security 
1849,Motorcycles > Motorcycle Accessories > Mirrors & Accessories 
1850,Motorcycles > Motorcycle Accessories > Seats & Seat Covers 
1851,"Motorcycles > Motorcycle Accessories > Stickers, Logos & Emblems "
1852,Motorcycles > Motorcycle Accessories > Covers 
1853,"Motorcycles > Motorcycle Accessories > Speedometers, Odometers & Gauges "
1854,Motorcycles > Motorcycle Accessories > Carpets 
1855,Motorcycles > Motorcycles 
1856,"Tickets, Vouchers & Services"
1857,"Tickets, Vouchers & Services > Others "
1858,"Tickets, Vouchers & Services > Shopee "
1859,"Tickets, Vouchers & Services > Shopee > Others "
1860,"Tickets, Vouchers & Services > Shopee > Shopee Paid Ads Credits "
1861,"Tickets, Vouchers & Services > Shopee > Shopee Official "
1862,"Tickets, Vouchers & Services > Streaming "
1863,"Tickets, Vouchers & Services > Gaming & App Stores "
1864,"Tickets, Vouchers & Services > E-Money "
1865,"Tickets, Vouchers & Services > Travel "
1866,"Tickets, Vouchers & Services > Travel > Others "
1867,"Tickets, Vouchers & Services > Travel > Tour & Packages "
1868,"Tickets, Vouchers & Services > Travel > Car Rentals "
1869,"Tickets, Vouchers & Services > Travel > Buses "
1870,"Tickets, Vouchers & Services > Travel > Trains "
1871,"Tickets, Vouchers & Services > Travel > Flights "
1872,"Tickets, Vouchers & Services > Travel > Hot Springs "
1873,"Tickets, Vouchers & Services > Travel > Accommodation "
1874,"Tickets, Vouchers & Services > Telco "
1875,"Tickets, Vouchers & Services > Telco > Others "
1876,"Tickets, Vouchers & Services > Telco > Mobile Top-ups & Pre-paid "
1877,"Tickets, Vouchers & Services > Telco > Mobile Data "
1878,"Tickets, Vouchers & Services > Telco > Internet & Cable TV "
1879,"Tickets, Vouchers & Services > Lessons & Workshops "
1880,"Tickets, Vouchers & Services > Transport "
1881,"Tickets, Vouchers & Services > Beauty & Wellness "
1882,"Tickets, Vouchers & Services > Beauty & Wellness > Others "
1883,"Tickets, Vouchers & Services > Beauty & Wellness > Spa & Massage "
1884,"Tickets, Vouchers & Services > Beauty & Wellness > Hair "
1885,"Tickets, Vouchers & Services > Beauty & Wellness > Fitness "
1886,"Tickets, Vouchers & Services > Beauty & Wellness > Dental "
1887,"Tickets, Vouchers & Services > Beauty & Wellness > Health "
1888,"Tickets, Vouchers & Services > Services "
1889,"Tickets, Vouchers & Services > Services > Design "
1890,"Tickets, Vouchers & Services > Services > Others "
1891,"Tickets, Vouchers & Services > Services > Photography & Printing "
1892,"Tickets, Vouchers & Services > Services > Air-Conditioning Servicing "
1893,"Tickets, Vouchers & Services > Services > Insurance "
1894,"Tickets, Vouchers & Services > Services > Delivery & Moving "
1895,"Tickets, Vouchers & Services > Services > Housekeeping "
1896,"Tickets, Vouchers & Services > Utilities "
1897,"Tickets, Vouchers & Services > Shopping "
1898,"Tickets, Vouchers & Services > Shopping > Others "
1899,"Tickets, Vouchers & Services > Shopping > Supermarkets "
1900,"Tickets, Vouchers & Services > Shopping > Malls & Department Stores "
1901,"Tickets, Vouchers & Services > F&B "
1902,"Tickets, Vouchers & Services > F&B > Others "
1903,"Tickets, Vouchers & Services > F&B > Food Delivery "
1904,"Tickets, Vouchers & Services > F&B > Dine-in & Takeaway "
1905,"Tickets, Vouchers & Services > Events & Attractions "
1906,"Tickets, Vouchers & Services > Events & Attractions > Others "
1907,"Tickets, Vouchers & Services > Events & Attractions > Concerts & Exhibitions "
1908,"Tickets, Vouchers & Services > Events & Attractions > Movies "
1909,"Tickets, Vouchers & Services > Events & Attractions > Events, Fairs & Conferences "
1910,"Tickets, Vouchers & Services > Events & Attractions > Theme Parks & Attractions "
1911,Books & Magazines
1912,Books & Magazines > Others 
1913,Books & Magazines > E-Books 
1914,Books & Magazines > Books 
1915,Books & Magazines > Books > Others 
1916,Books & Magazines > Books > Audio Books 
1917,Books & Magazines > Books > Baby & Soft Books 
1918,Books & Magazines > Books > Music 
1919,Books & Magazines > Books > Sticker & Colouring Books 
1920,Books & Magazines > Books > Education & School 
1921,Books & Magazines > Books > Horoscopes 
1922,"Books & Magazines > Books > Careers, Self Help & Personal Development "
1923,Books & Magazines > Books > History & Cultures 
1924,Books & Magazines > Books > Religion & Philosophy 
1925,Books & Magazines > Books > Psychology & Relationships 
1926,Books & Magazines > Books > Parenting & Family 
1927,Books & Magazines > Books > Medical 
1928,Books & Magazines > Books > Science & Maths 
1929,Books & Magazines > Books > Biography & Memoirs 
1930,Books & Magazines > Books > Romance 
1931,"Books & Magazines > Books > Action, Crime & Thrillers "
1932,Books & Magazines > Books > Fantasy 
1933,Books & Magazines > Books > Classic Literature 
1934,Books & Magazines > Books > Light Novels 
1935,Books & Magazines > Books > LGBTQ+ Literature 
1936,Books & Magazines > Books > Hobbies 
1937,Books & Magazines > Books > Language Learning & Dictionaries 
1938,Books & Magazines > Books > Travel & Tourism 
1939,"Books & Magazines > Books > Health, Fitness & Dieting "
1940,Books & Magazines > Books > Computers & Technology 
1941,"Books & Magazines > Books > Politics, Law & Social Sciences "
1942,Books & Magazines > Books > Business & Investment 
1943,Books & Magazines > Books > Recipes & Cooking 
1944,"Books & Magazines > Books > Arts, Design & Photography "
1945,Books & Magazines > Books > Adult's Books 
1946,"Books & Magazines > Books > Agriculture, Forestry & Fishery "
1947,Books & Magazines > Books > Children's Books 
1948,Books & Magazines > Books > Comics & Manga 
1949,Books & Magazines > Magazines & Newspaper 
1950,Books & Magazines > Magazines & Newspaper > Others 
1951,Books & Magazines > Magazines & Newspaper > Teenager 
1952,Books & Magazines > Magazines & Newspaper > Lifestyle 
1953,Books & Magazines > Magazines & Newspaper > Business 
